timestamp,route_id,trip_id,stop_id,scheduled_departure,actual_departure,mode
2025-09-01 20:12:37,62U,27655472U,938,2025-09-01 20:12:37,2025-09-01 20:22:09.113250987,bus
2025-09-01 20:12:44,45BU,27551304U,61,2025-09-01 20:12:44,2025-09-01 20:14:51.753638006,bus
2025-09-01 20:12:45,63BU,27569653U,2010,2025-09-01 20:12:45,2025-09-01 20:12:51.584139228,bus
2025-09-01 20:12:49,33U,27635560U,3648,2025-09-01 20:12:49,2025-09-01 20:09:49.000000000,bus
2025-09-01 20:12:55,14U,27547375U,3134,2025-09-01 20:12:55,2025-09-01 20:09:55.000000000,bus
2025-09-01 20:12:56,39U,27658731U,1850,2025-09-01 20:12:56,2025-09-01 20:13:41.478720806,bus
2025-09-01 20:12:59,44U,27637100U,552,2025-09-01 20:12:59,2025-09-01 20:15:33.906501980,bus
2025-09-01 20:12:59,ST2U,27556164U,1606,2025-09-01 20:12:59,2025-09-01 20:13:49.717979984,bus
2025-09-01 20:13:00,26U,27634770U,2784,2025-09-01 20:13:00,2025-09-01 20:11:34.457463882,bus
2025-09-01 20:13:06,13U,27643174U,1577,2025-09-01 20:13:06,2025-09-01 20:18:53.321231556,tram
2025-09-01 20:13:09,2U,27634592U,618,2025-09-01 20:13:09,2025-09-01 20:15:41.976260364,bus
2025-09-01 20:13:14,15U,27557313U,3199,2025-09-01 20:13:14,2025-09-01 20:30:19.164407726,tram
2025-09-01 20:13:17,4NU,27654024U,327,2025-09-01 20:13:17,2025-09-01 20:23:50.321260520,bus
2025-09-01 20:13:23,2027E,1967617E,7510,2025-09-01 20:13:23,2025-09-01 20:16:58.326202826,bus
2025-09-01 20:13:26,71U,27640452U,913,2025-09-01 20:13:26,2025-09-01 20:10:26.261085074,bus
2025-09-01 20:13:27,8U,27570801U,662,2025-09-01 20:13:27,2025-09-01 20:14:44.277531300,bus
2025-09-01 20:13:42,12U,27632927U,1539,2025-09-01 20:13:42,2025-09-01 20:17:00.898807620,bus
2025-09-01 20:13:53,15U,27651864U,3147,2025-09-01 20:13:53,2025-09-01 20:21:34.554072458,tram
2025-09-01 20:13:57,16CSU,27629633U,3422,2025-09-01 20:13:57,2025-09-01 20:17:26.572614372,tram
2025-09-01 20:13:58,SE1U,27650995U,446,2025-09-01 20:13:58,2025-09-01 20:20:43.042062904,bus
2025-09-01 20:14:00,49U,27551638U,359,2025-09-01 20:14:00,2025-09-01 20:17:22.031105706,bus
2025-09-01 20:14:03,62U,27648666U,3509,2025-09-01 20:14:03,2025-09-01 20:16:31.154986428,bus
2025-09-01 20:14:07,73U,27570383U,1340,2025-09-01 20:14:07,2025-09-01 20:18:55.154435206,bus
2025-09-01 20:14:12,13U,27633109U,3002,2025-09-01 20:14:12,2025-09-01 20:14:47.088469566,tram
2025-09-01 20:14:13,46U,27551392U,2821,2025-09-01 20:14:13,2025-09-01 20:19:48.275675164,bus
2025-09-01 20:14:15,5U,27561152U,2410,2025-09-01 20:14:15,2025-09-01 20:14:38.450935458,bus
2025-09-01 20:14:18,13U,27557170U,2995,2025-09-01 20:14:18,2025-09-01 20:11:18.000000000,tram
2025-09-01 20:14:23,15U,27557476U,3181,2025-09-01 20:14:23,2025-09-01 20:12:42.622136696,tram
2025-09-01 20:14:27,55U,27568853U,2428,2025-09-01 20:14:27,2025-09-01 20:12:57.739453344,bus
2025-09-01 20:14:28,67U,27569972U,1146,2025-09-01 20:14:28,2025-09-01 20:18:45.892859524,bus
2025-09-01 20:14:33,55U,27654858U,1107,2025-09-01 20:14:33,2025-09-01 20:11:33.000000000,bus
2025-09-01 20:14:34,55U,27638364U,1835,2025-09-01 20:14:34,2025-09-01 20:12:01.072577620,bus
2025-09-01 20:14:41,2U,27634493U,681,2025-09-01 20:14:41,2025-09-01 20:16:05.050010678,bus
2025-09-01 20:14:56,41U,27568046U,102,2025-09-01 20:14:56,2025-09-01 20:14:21.709880768,bus
2025-09-01 20:14:59,66U,27639981U,271,2025-09-01 20:14:59,2025-09-01 20:13:20.161605932,bus
2025-09-01 20:15:00,12U,27642921U,7899,2025-09-01 20:15:00,2025-09-01 20:21:35.238947514,bus
2025-09-01 20:15:00,METROU,22853771U,3639,2025-09-01 20:15:00,2025-09-01 20:13:11.090851284,metro
2025-09-01 20:15:00,ST1U,27631887U,8854,2025-09-01 20:15:00,2025-09-01 20:19:21.980115480,bus
2025-09-01 20:15:07,6U,27648264U,3559,2025-09-01 20:15:07,2025-09-01 20:16:13.614907606,bus
2025-09-01 20:15:10,18U,27566445U,690,2025-09-01 20:15:10,2025-09-01 20:16:46.818399010,bus
2025-09-01 20:15:12,56U,27561879U,255,2025-09-01 20:15:12,2025-09-01 20:16:11.725431858,bus
2025-09-01 20:15:13,17U,27643844U,3515,2025-09-01 20:15:13,2025-09-01 20:12:56.647847440,bus
2025-09-01 20:15:16,68U,27649350U,2502,2025-09-01 20:15:16,2025-09-01 20:19:48.818091256,bus
2025-09-01 20:15:19,2U,27548504U,197,2025-09-01 20:15:19,2025-09-01 20:14:36.092215444,bus
2025-09-01 20:15:19,2U,27634480U,197,2025-09-01 20:15:19,2025-09-01 20:21:29.078640496,bus
2025-09-01 20:15:29,4U,27645956U,2434,2025-09-01 20:15:29,2025-09-01 20:18:05.429571680,tram
2025-09-01 20:15:31,62U,27639340U,965,2025-09-01 20:15:31,2025-09-01 20:18:22.770301696,bus
2025-09-01 20:15:32,61U,27562501U,1037,2025-09-01 20:15:32,2025-09-01 20:15:23.268237146,bus
2025-09-01 20:15:41,62U,27655493U,730,2025-09-01 20:15:41,2025-09-01 20:19:52.968649784,bus
2025-09-01 20:15:49,71U,27576866U,8830,2025-09-01 20:15:49,2025-09-01 20:22:25.003248592,bus
2025-09-01 20:15:50,67U,27657775U,3563,2025-09-01 20:15:50,2025-09-01 20:23:51.037105615,bus
2025-09-01 20:15:53,27U,27548973U,2732,2025-09-01 20:15:53,2025-09-01 20:20:47.042366516,bus
2025-09-01 20:16:00,10U,27632499U,3629,2025-09-01 20:16:00,2025-09-01 20:17:00.942874224,tram
2025-09-01 20:16:00,4154E,1967087E,6419,2025-09-01 20:16:00,2025-09-01 20:19:16.417349124,bus
2025-09-01 20:16:00,76U,27554956U,1735,2025-09-01 20:16:00,2025-09-01 20:13:00.000000000,bus
2025-09-01 20:16:01,55U,27638332U,560,2025-09-01 20:16:01,2025-09-01 20:14:42.618433726,bus
2025-09-01 20:16:05,77U,27555139U,1561,2025-09-01 20:16:05,2025-09-01 20:21:52.979165684,bus
2025-09-01 20:16:07,34U,27635682U,192,2025-09-01 20:16:07,2025-09-01 20:20:40.091922574,bus
2025-09-01 20:16:17,59U,27638919U,977,2025-09-01 20:16:17,2025-09-01 20:13:22.425647102,bus
2025-09-01 20:16:19,30U,27644869U,2058,2025-09-01 20:16:19,2025-09-01 20:15:55.717970098,bus
2025-09-01 20:16:22,70U,27563576U,63,2025-09-01 20:16:22,2025-09-01 20:16:46.647859240,bus
2025-09-01 20:16:27,16CSU,27629652U,2971,2025-09-01 20:16:27,2025-09-01 20:13:56.961249559,tram
2025-09-01 20:16:35,51U,27561385U,217,2025-09-01 20:16:35,2025-09-01 20:16:39.365158526,bus
2025-09-01 20:16:37,75U,27570552U,2398,2025-09-01 20:16:37,2025-09-01 20:16:56.145106786,bus
2025-09-01 20:16:38,61U,27569458U,906,2025-09-01 20:16:38,2025-09-01 20:23:24.498726320,bus
2025-09-01 20:16:40,62U,27553380U,964,2025-09-01 20:16:40,2025-09-01 20:17:21.649321960,bus
2025-09-01 20:16:41,62U,27639469U,1550,2025-09-01 20:16:41,2025-09-01 20:20:11.778793178,bus
2025-09-01 20:16:44,48U,27646991U,2678,2025-09-01 20:16:44,2025-09-01 20:20:45.255464744,bus
2025-09-01 20:16:48,12U,27557006U,1710,2025-09-01 20:16:48,2025-09-01 20:19:24.723181740,bus
2025-09-01 20:16:48,13U,27547177U,2996,2025-09-01 20:16:48,2025-09-01 20:15:18.581264676,tram
2025-09-01 20:16:54,75U,27554884U,1452,2025-09-01 20:16:54,2025-09-01 20:21:00.473918274,bus
2025-09-01 20:16:55,2014E,1964586E,8682,2025-09-01 20:16:55,2025-09-01 20:18:17.559289426,bus
2025-09-01 20:16:55,42U,27636897U,2518,2025-09-01 20:16:55,2025-09-01 20:20:11.266877931,bus
2025-09-01 20:16:55,62U,27639435U,942,2025-09-01 20:16:55,2025-09-01 20:20:44.781799306,bus
2025-09-01 20:16:58,9U,27555791U,2501,2025-09-01 20:16:58,2025-09-01 20:27:15.781404016,tram
2025-09-01 20:17:00,10U,27612162U,2831,2025-09-01 20:17:00,2025-09-01 20:24:18.934597620,tram
2025-09-01 20:17:00,4U,27645941U,2714,2025-09-01 20:17:00,2025-09-01 20:23:05.374791234,tram
2025-09-01 20:17:00,5U,27654727U,2275,2025-09-01 20:17:00,2025-09-01 20:23:14.256757806,bus
2025-09-01 20:17:00,9U,27564800U,2620,2025-09-01 20:17:00,2025-09-01 20:21:19.448751090,tram
2025-09-01 20:17:00,METROU,22854938U,3637,2025-09-01 20:17:00,2025-09-01 20:19:38.973655878,metro
2025-09-01 20:17:01,30U,27644928U,2052,2025-09-01 20:17:01,2025-09-01 20:18:41.914641568,bus
2025-09-01 20:17:07,3U,27558861U,1248,2025-09-01 20:17:07,2025-09-01 20:24:39.545486253,tram
2025-09-01 20:17:13,18U,27634386U,3583,2025-09-01 20:17:13,2025-09-01 20:17:10.241818864,bus
2025-09-01 20:17:13,43U,27646632U,2138,2025-09-01 20:17:13,2025-09-01 20:17:40.409997712,bus
2025-09-01 20:17:14,13U,27651729U,3024,2025-09-01 20:17:14,2025-09-01 20:18:08.907101108,tram
2025-09-01 20:17:17,27U,27548921U,2738,2025-09-01 20:17:17,2025-09-01 20:17:56.353401458,bus
2025-09-01 20:17:20,65U,27563064U,1092,2025-09-01 20:17:20,2025-09-01 20:20:04.131069302,bus
2025-09-01 20:17:21,11U,27556816U,1606,2025-09-01 20:17:21,2025-09-01 20:21:51.451929965,bus
2025-09-01 20:17:21,56U,27552514U,636,2025-09-01 20:17:21,2025-09-01 20:15:01.139289258,bus
2025-09-01 20:17:23,59U,27638919U,1879,2025-09-01 20:17:23,2025-09-01 20:15:16.860524132,bus
2025-09-01 20:17:25,76U,27554970U,1059,2025-09-01 20:17:25,2025-09-01 20:17:06.999050554,bus
2025-09-01 20:17:26,52U,27647490U,2968,2025-09-01 20:17:26,2025-09-01 20:19:00.295595815,bus
2025-09-01 20:17:27,73U,27649798U,1351,2025-09-01 20:17:27,2025-09-01 20:23:02.120533932,bus
2025-09-01 20:17:29,63U,27569621U,3045,2025-09-01 20:17:29,2025-09-01 20:17:19.852954880,bus
2025-09-01 20:17:30,5U,27568664U,2588,2025-09-01 20:17:30,2025-09-01 20:21:31.908640482,bus
2025-09-01 20:17:30,77U,27641108U,2966,2025-09-01 20:17:30,2025-09-01 20:23:45.342248087,bus
2025-09-01 20:17:35,56U,27638507U,3162,2025-09-01 20:17:35,2025-09-01 20:22:10.052243594,bus
2025-09-01 20:17:36,14U,27633374U,336,2025-09-01 20:17:36,2025-09-01 20:16:30.668816952,bus
2025-09-01 20:17:46,72U,27656306U,1779,2025-09-01 20:17:46,2025-09-01 20:15:45.139866514,bus
2025-09-01 20:17:48,5U,27568734U,1539,2025-09-01 20:17:48,2025-09-01 20:17:58.296482124,bus
2025-09-01 20:17:51,55U,27631093U,561,2025-09-01 20:17:51,2025-09-01 20:19:48.165874824,bus
2025-09-01 20:17:55,16CSU,27652149U,3431,2025-09-01 20:17:55,2025-09-01 20:30:05.197715170,tram
2025-09-01 20:17:58,74U,27656412U,1767,2025-09-01 20:17:58,2025-09-01 20:19:07.442219482,bus
2025-09-01 20:18:00,14U,27547375U,1765,2025-09-01 20:18:00,2025-09-01 20:19:06.758393430,bus
2025-09-01 20:18:00,74U,27563928U,1246,2025-09-01 20:18:00,2025-09-01 20:17:37.751548266,bus
2025-09-01 20:18:01,10NU,27626839U,2813,2025-09-01 20:18:01,2025-09-01 20:17:20.344472350,bus
2025-09-01 20:18:02,17BU,27634130U,3440,2025-09-01 20:18:02,2025-09-01 20:19:18.983686987,bus
2025-09-01 20:18:02,63U,27553550U,182,2025-09-01 20:18:02,2025-09-01 20:15:02.000000000,bus
2025-09-01 20:18:05,75U,27563944U,1115,2025-09-01 20:18:05,2025-09-01 20:16:14.832034214,bus
2025-09-01 20:18:11,15U,27547455U,3144,2025-09-01 20:18:11,2025-09-01 20:19:46.779381314,tram
2025-09-01 20:18:20,60U,27648365U,820,2025-09-01 20:18:20,2025-09-01 20:23:41.861099210,bus
2025-09-01 20:18:21,49U,27568569U,404,2025-09-01 20:18:21,2025-09-01 20:17:26.749303338,bus
2025-09-01 20:18:28,11U,27632820U,2816,2025-09-01 20:18:28,2025-09-01 20:19:40.391242234,bus
2025-09-01 20:18:30,4NU,27646265U,308,2025-09-01 20:18:30,2025-09-01 20:22:23.163974484,bus
2025-09-01 20:18:30,68U,27640109U,853,2025-09-01 20:18:30,2025-09-01 20:25:43.590809214,bus
2025-09-01 20:18:42,4NU,27560121U,212,2025-09-01 20:18:42,2025-09-01 20:18:57.618543048,bus
2025-09-01 20:18:46,2U,27652619U,3825,2025-09-01 20:18:46,2025-09-01 20:21:38.692999600,bus
2025-09-01 20:18:47,4U,27646019U,3591,2025-09-01 20:18:47,2025-09-01 20:22:08.888236364,tram
2025-09-01 20:18:58,44U,27560724U,3446,2025-09-01 20:18:58,2025-09-01 20:19:51.785842570,bus
2025-09-01 20:18:59,42U,27654152U,3444,2025-09-01 20:18:59,2025-09-01 20:19:15.750125222,bus
2025-09-01 20:19:00,13U,27565713U,3018,2025-09-01 20:19:00,2025-09-01 20:19:57.982212960,tram
2025-09-01 20:19:00,13U,27565719U,2982,2025-09-01 20:19:00,2025-09-01 20:20:59.066297454,tram
2025-09-01 20:19:00,27U,27644588U,1140,2025-09-01 20:19:00,2025-09-01 20:17:21.673517514,bus
2025-09-01 20:19:00,45U,27637260U,2247,2025-09-01 20:19:00,2025-09-01 20:21:49.356482358,bus
2025-09-01 20:19:00,METROU,22853260U,3628,2025-09-01 20:19:00,2025-09-01 20:16:00.000000000,metro
2025-09-01 20:19:00,ST2U,27565090U,1571,2025-09-01 20:19:00,2025-09-01 20:23:47.869483230,bus
2025-09-01 20:19:01,55U,27647684U,3505,2025-09-01 20:19:01,2025-09-01 20:20:22.044253432,bus
2025-09-01 20:19:02,50U,27568817U,315,2025-09-01 20:19:02,2025-09-01 20:19:14.336000684,bus
2025-09-01 20:19:06,17U,27616242U,1240,2025-09-01 20:19:06,2025-09-01 20:18:55.747540170,bus
2025-09-01 20:19:18,58BU,27562010U,751,2025-09-01 20:19:18,2025-09-01 20:30:16.396113090,bus
2025-09-01 20:19:21,56U,27561865U,636,2025-09-01 20:19:21,2025-09-01 20:24:43.228041612,bus
2025-09-01 20:19:26,39U,27577770U,2547,2025-09-01 20:19:26,2025-09-01 20:21:15.832503998,bus
2025-09-01 20:19:28,67U,27657758U,2513,2025-09-01 20:19:28,2025-09-01 20:17:41.721942160,bus
2025-09-01 20:19:29,33U,27559126U,3661,2025-09-01 20:19:29,2025-09-01 20:17:42.061452290,bus
2025-09-01 20:19:30,76U,27564077U,2509,2025-09-01 20:19:30,2025-09-01 20:22:37.223574054,bus
2025-09-01 20:19:34,29U,27644677U,762,2025-09-01 20:19:34,2025-09-01 20:20:35.054945320,bus
2025-09-01 20:19:36,63U,27655611U,3056,2025-09-01 20:19:36,2025-09-01 20:25:22.945845240,bus
2025-09-01 20:19:37,17U,27595574U,3705,2025-09-01 20:19:37,2025-09-01 20:18:34.870205117,bus
2025-09-01 20:19:38,10U,27546413U,3599,2025-09-01 20:19:38,2025-09-01 20:23:49.086984458,tram
2025-09-01 20:19:41,4NU,27646101U,379,2025-09-01 20:19:41,2025-09-01 20:19:29.185025294,bus
2025-09-01 20:19:42,39U,27658773U,2585,2025-09-01 20:19:42,2025-09-01 20:16:42.000000000,bus
2025-09-01 20:19:55,16CSU,27633854U,3431,2025-09-01 20:19:55,2025-09-01 20:23:41.454397648,tram
2025-09-01 20:19:57,71U,27576911U,1263,2025-09-01 20:19:57,2025-09-01 20:25:59.795329488,bus
2025-09-01 20:20:00,11U,27651538U,2675,2025-09-01 20:20:00,2025-09-01 20:21:09.184966776,bus
2025-09-01 20:20:00,17U,27595541U,2716,2025-09-01 20:20:00,2025-09-01 20:19:57.354943668,bus
2025-09-01 20:20:00,36NU,27571504U,2361,2025-09-01 20:20:00,2025-09-01 20:19:26.655199189,bus
2025-09-01 20:20:00,3U,27644692U,725,2025-09-01 20:20:00,2025-09-01 20:24:22.996827504,tram
2025-09-01 20:20:00,62U,27569484U,956,2025-09-01 20:20:00,2025-09-01 20:20:09.056847120,bus
2025-09-01 20:20:00,76U,27554970U,1818,2025-09-01 20:20:00,2025-09-01 20:19:05.746669020,bus
2025-09-01 20:20:08,71U,27576936U,2633,2025-09-01 20:20:08,2025-09-01 20:25:02.295848816,bus
2025-09-01 20:20:12,26U,27634770U,1942,2025-09-01 20:20:12,2025-09-01 20:18:17.119419042,bus
2025-09-01 20:20:15,67U,27571922U,1133,2025-09-01 20:20:15,2025-09-01 20:27:54.985834554,bus
2025-09-01 20:20:17,35U,27635777U,2672,2025-09-01 20:20:17,2025-09-01 20:26:13.291613288,bus
2025-09-01 20:20:22,32U,27635424U,2292,2025-09-01 20:20:22,2025-09-01 20:31:30.305314905,bus
2025-09-01 20:20:28,8U,27650461U,856,2025-09-01 20:20:28,2025-09-01 20:22:28.691473486,bus
2025-09-01 20:20:35,5137E,1965594E,6632,2025-09-01 20:20:35,2025-09-01 20:18:21.155493344,bus
2025-09-01 20:20:36,OB1U,27555950U,2872,2025-09-01 20:20:36,2025-09-01 20:25:34.620509364,bus
2025-09-01 20:20:40,10U,27632274U,2834,2025-09-01 20:20:40,2025-09-01 20:27:10.791996304,tram
2025-09-01 20:20:41,12U,27651605U,1698,2025-09-01 20:20:41,2025-09-01 20:21:03.301245698,bus
2025-09-01 20:20:44,4NU,27560281U,304,2025-09-01 20:20:44,2025-09-01 20:22:39.397168790,bus
2025-09-01 20:20:47,20U,27634743U,373,2025-09-01 20:20:47,2025-09-01 20:21:48.344677772,bus
2025-09-01 20:21:00,55U,27631075U,3168,2025-09-01 20:21:00,2025-09-01 20:19:42.781949916,bus
2025-09-01 20:21:00,61U,27639296U,3025,2025-09-01 20:21:00,2025-09-01 20:31:34.622836338,bus
2025-09-01 20:21:00,METROU,22853775U,3627,2025-09-01 20:21:00,2025-09-01 20:24:40.370881944,metro
2025-09-01 20:21:05,62U,27562688U,929,2025-09-01 20:21:05,2025-09-01 20:21:59.478883958,bus
2025-09-01 20:21:09,42U,27550946U,158,2025-09-01 20:21:09,2025-09-01 20:21:08.961325422,bus
2025-09-01 20:21:09,66U,27563183U,1044,2025-09-01 20:21:09,2025-09-01 20:18:30.236121066,bus
2025-09-01 20:21:16,63BU,27648807U,987,2025-09-01 20:21:16,2025-09-01 20:23:17.924422659,bus
2025-09-01 20:21:16,64U,27613360U,575,2025-09-01 20:21:16,2025-09-01 20:20:25.006494910,bus
2025-09-01 20:21:23,77U,27555128U,1455,2025-09-01 20:21:23,2025-09-01 20:25:19.429217084,bus
2025-09-01 20:21:25,60U,27569368U,815,2025-09-01 20:21:25,2025-09-01 20:24:23.843718994,bus
2025-09-01 20:21:29,13U,27557094U,3023,2025-09-01 20:21:29,2025-09-01 20:25:35.092726538,tram
2025-09-01 20:21:31,14U,27547382U,1837,2025-09-01 20:21:31,2025-09-01 20:23:17.194477816,bus
2025-09-01 20:21:31,19U,27558175U,3014,2025-09-01 20:21:31,2025-09-01 20:26:25.698756436,bus
2025-09-01 20:21:34,51U,27561385U,227,2025-09-01 20:21:34,2025-09-01 20:18:34.000000000,bus
2025-09-01 20:21:40,36NU,27658241U,1991,2025-09-01 20:21:40,2025-09-01 20:21:15.535440148,bus
2025-09-01 20:21:43,67U,27656007U,459,2025-09-01 20:21:43,2025-09-01 20:18:43.000000000,bus
2025-09-01 20:21:44,33U,27653265U,3674,2025-09-01 20:21:44,2025-09-01 20:27:39.250050608,bus
2025-09-01 20:21:51,52U,27626776U,1046,2025-09-01 20:21:51,2025-09-01 20:21:08.652612882,bus
2025-09-01 20:21:52,ST2U,27545994U,1120,2025-09-01 20:21:52,2025-09-01 20:22:34.234592842,bus
2025-09-01 20:22:00,38U,27645674U,551,2025-09-01 20:22:00,2025-09-01 20:24:24.995581578,bus
2025-09-01 20:22:00,63U,27639531U,1880,2025-09-01 20:22:00,2025-09-01 20:19:13.926843228,bus
2025-09-01 20:22:07,2U,27548504U,73,2025-09-01 20:22:07,2025-09-01 20:23:52.690156456,bus
2025-09-01 20:22:10,49U,27561057U,347,2025-09-01 20:22:10,2025-09-01 20:21:20.889032716,bus
2025-09-01 20:22:11,68U,27563399U,3172,2025-09-01 20:22:11,2025-09-01 20:25:45.391261856,bus
2025-09-01 20:22:14,20U,27634723U,8123,2025-09-01 20:22:14,2025-09-01 20:24:43.677505124,bus
2025-09-01 20:22:19,11U,27632820U,2400,2025-09-01 20:22:19,2025-09-01 20:26:36.618428416,bus
2025-09-01 20:22:22,3106E,1965058E,7728,2025-09-01 20:22:22,2025-09-01 20:29:38.130314932,bus
2025-09-01 20:22:29,81U,27564521U,3240,2025-09-01 20:22:29,2025-09-01 20:20:10.094620226,bus
2025-09-01 20:22:34,ST1U,27651018U,2943,2025-09-01 20:22:34,2025-09-01 20:25:36.581209036,bus
2025-09-01 20:22:44,61U,27655445U,892,2025-09-01 20:22:44,2025-09-01 20:19:44.000000000,bus
2025-09-01 20:22:48,75U,27554884U,2481,2025-09-01 20:22:48,2025-09-01 20:21:41.520696720,bus
2025-09-01 20:22:51,ST1U,27631885U,2619,2025-09-01 20:22:51,2025-09-01 20:25:13.365941700,bus
2025-09-01 20:22:56,36U,27559589U,1848,2025-09-01 20:22:56,2025-09-01 20:19:56.000000000,bus
2025-09-01 20:22:57,68U,27554169U,3195,2025-09-01 20:22:57,2025-09-01 20:23:44.469845616,bus
2025-09-01 20:22:58,2U,27634514U,3680,2025-09-01 20:22:58,2025-09-01 20:23:57.139030330,bus
2025-09-01 20:22:59,49U,27637575U,1627,2025-09-01 20:22:59,2025-09-01 20:21:23.453530352,bus
2025-09-01 20:23:10,45U,27646782U,2276,2025-09-01 20:23:10,2025-09-01 20:23:06.926466412,bus
2025-09-01 20:23:13,18U,27548235U,3583,2025-09-01 20:23:13,2025-09-01 20:28:22.844103274,bus
2025-09-01 20:23:18,10U,27546413U,3617,2025-09-01 20:23:18,2025-09-01 20:27:26.050544202,tram
2025-09-01 20:23:23,33U,27559068U,3696,2025-09-01 20:23:23,2025-09-01 20:31:48.571882400,bus
2025-09-01 20:23:28,61U,27569458U,890,2025-09-01 20:23:28,2025-09-01 20:29:40.714216258,bus
2025-09-01 20:23:29,1432E,1967370E,1977,2025-09-01 20:23:29,2025-09-01 20:28:03.245596393,bus
2025-09-01 20:23:32,4U,27636304U,1890,2025-09-01 20:23:32,2025-09-01 20:25:15.623456666,tram
2025-09-01 20:23:36,56U,27561850U,473,2025-09-01 20:23:36,2025-09-01 20:28:16.850577882,bus
2025-09-01 20:23:37,1091E,1964527E,5256,2025-09-01 20:23:37,2025-09-01 20:27:21.309742030,bus
2025-09-01 20:23:38,5U,27551702U,2395,2025-09-01 20:23:38,2025-09-01 20:25:08.591441198,bus
2025-09-01 20:23:40,49U,27647038U,349,2025-09-01 20:23:40,2025-09-01 20:31:22.486807294,bus
2025-09-01 20:23:43,10NU,27642636U,2968,2025-09-01 20:23:43,2025-09-01 20:23:19.273175968,bus
2025-09-01 20:24:00,36U,27657315U,3801,2025-09-01 20:24:00,2025-09-01 20:30:39.204631224,bus
2025-09-01 20:24:00,42U,27636933U,161,2025-09-01 20:24:00,2025-09-01 20:23:46.109577510,bus
2025-09-01 20:24:00,METROU,24517103U,3624,2025-09-01 20:24:00,2025-09-01 20:26:18.949155612,metro
2025-09-01 20:24:13,14U,27547382U,1794,2025-09-01 20:24:13,2025-09-01 20:25:44.597458858,bus
2025-09-01 20:24:14,62U,27648583U,1557,2025-09-01 20:24:14,2025-09-01 20:26:45.504359474,bus
2025-09-01 20:24:21,1068E,1964489E,5223,2025-09-01 20:24:21,2025-09-01 20:31:11.812882686,bus
2025-09-01 20:24:23,44U,27568311U,1506,2025-09-01 20:24:23,2025-09-01 20:27:15.114674732,bus
2025-09-01 20:24:36,3U,27567035U,772,2025-09-01 20:24:36,2025-09-01 20:28:55.183055850,tram
2025-09-01 20:24:42,42U,27560550U,2538,2025-09-01 20:24:42,2025-09-01 20:26:57.754321782,bus
2025-09-01 20:24:43,6U,27569225U,1430,2025-09-01 20:24:43,2025-09-01 20:26:34.377483430,bus
2025-09-01 20:24:43,72BU,27554621U,1293,2025-09-01 20:24:43,2025-09-01 20:24:33.379267576,bus
2025-09-01 20:24:46,45U,27551226U,2234,2025-09-01 20:24:46,2025-09-01 20:27:21.529042750,bus
2025-09-01 20:24:47,34U,27576535U,203,2025-09-01 20:24:47,2025-09-01 20:30:36.970739978,bus
2025-09-01 20:24:48,63BU,27648835U,3097,2025-09-01 20:24:48,2025-09-01 20:28:26.591366874,bus
2025-09-01 20:24:49,CP1U,27555866U,8370,2025-09-01 20:24:49,2025-09-01 20:30:08.955434512,bus
2025-09-01 20:24:51,9U,27656830U,3414,2025-09-01 20:24:51,2025-09-01 20:21:51.000000000,tram
2025-09-01 20:24:53,61U,27639264U,899,2025-09-01 20:24:53,2025-09-01 20:26:57.170550986,bus
2025-09-01 20:25:00,67U,27649308U,61,2025-09-01 20:25:00,2025-09-01 20:25:32.560966698,bus
2025-09-01 20:25:06,43U,27560576U,2146,2025-09-01 20:25:06,2025-09-01 20:24:46.785208326,bus
2025-09-01 20:25:08,75U,27570534U,766,2025-09-01 20:25:08,2025-09-01 20:22:20.467293632,bus
2025-09-01 20:25:09,48U,27654535U,2113,2025-09-01 20:25:09,2025-09-01 20:22:09.000000000,bus
2025-09-01 20:25:12,56U,27654943U,3161,2025-09-01 20:25:12,2025-09-01 20:27:42.852910812,bus
2025-09-01 20:25:14,36U,27571126U,3441,2025-09-01 20:25:14,2025-09-01 20:22:51.091109210,bus
2025-09-01 20:25:25,18U,27558103U,3545,2025-09-01 20:25:25,2025-09-01 20:23:32.512716082,bus
2025-09-01 20:25:31,29U,27549058U,51,2025-09-01 20:25:31,2025-09-01 20:29:45.936059392,bus
2025-09-01 20:25:31,75U,27640809U,1429,2025-09-01 20:25:31,2025-09-01 20:32:11.410626850,bus
2025-09-01 20:25:32,40U,27646322U,952,2025-09-01 20:25:32,2025-09-01 20:25:25.590395252,bus
2025-09-01 20:25:33,5U,27637688U,2375,2025-09-01 20:25:33,2025-09-01 20:28:40.758940026,bus
2025-09-01 20:25:37,1091E,1964739E,5256,2025-09-01 20:25:37,2025-09-01 20:27:03.250707790,bus
2025-09-01 20:25:38,72U,27563768U,1975,2025-09-01 20:25:38,2025-09-01 20:28:55.128441158,bus
2025-09-01 20:25:40,132U,27547326U,1923,2025-09-01 20:25:40,2025-09-01 20:31:42.379369858,bus
2025-09-01 20:25:43,35U,27549888U,3739,2025-09-01 20:25:43,2025-09-01 20:26:16.636124020,bus
2025-09-01 20:25:44,13U,27643010U,3017,2025-09-01 20:25:44,2025-09-01 20:28:52.623994670,tram
2025-09-01 20:25:46,VE1U,27556219U,1875,2025-09-01 20:25:46,2025-09-01 20:28:19.305598222,bus
2025-09-01 20:25:51,SE1U,27564999U,442,2025-09-01 20:25:51,2025-09-01 20:27:07.786323852,bus
2025-09-01 20:26:00,20U,27548759U,396,2025-09-01 20:26:00,2025-09-01 20:23:55.235513574,bus
